id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
5198,싱가포르,투어,차이나타운 인스타그램 촬영 & 워킹 투어,,https://res.klook.com/image/upload/activities/asfwnclkuiprmhclldf6.jpg,KRW,54200,True
5202,싱가포르,어트랙션,싱가포르 사프라 주롱 키즈 어메이즈 입장권 ,,https://res.klook.com/image/upload/activities/m0vh2xsemproa1ffmifp.jpg,KRW,6100,True
5203,싱가포르,어트랙션,싱가포르 사프라 토아파요 키즈 어메이즈 입장권 ,,https://res.klook.com/image/upload/activities/psx9gjcnxicmsszxzjiv.jpg,KRW,6100,True
5205,싱가포르,액티비티 & 체험,싱가포르 남섬 요트 세일링 투어,,https://res.klook.com/image/upload/activities/ba5zc8f5bimaf1vslfb5.jpg,KRW,139600,True
5211,싱가포르,투어,포트 캐닝 공원 역사 투어,,https://res.klook.com/image/upload/activities/ypzrw3sv0rqjplvlr7ia.jpg,KRW,59600,True
5223,싱가포르,투어,난양 로작 프라이빗 호커 푸드 투어,,https://res.klook.com/image/upload/activities/eypbypvzd8wytw03opdx.jpg,KRW,76100,True
5224,싱가포르,투어,페라나칸 & 주치앗 체험 및 문화 투어 ,,https://res.klook.com/image/upload/activities/zclvg2u9zbciznki7o4d.jpg,KRW,71100,True
5225,싱가포르,투어,바쿠테 & 싱가포르식 커피 & 스낵 투어 ,,https://res.klook.com/image/upload/activities/ptdb9twh3narlk26xxyw.jpg,KRW,71100,True
5243,싱가포르,투어,커먼웰스 반나절 투어,,https://res.klook.com/image/upload/activities/wpokzcjh7xkswedt3gu2.jpg,KRW,277300,True
5244,싱가포르,투어,Hort Park Office 반나절  투어,,https://res.klook.com/image/upload/activities/mow2dzj8qrt21wtjmhqu.jpg,KRW,221900,True
5270,싱가포르,투어,155 Lavender St. 반나절 투어,,https://res.klook.com/image/upload/activities/sp6gdqjsxltitqp3wfto.jpg,KRW,59600,True
5277,싱가포르,투어,시빅 디스트릭트 인스타그램 촬영 투어,,https://res.klook.com/image/upload/activities/ea4sjbisnlw1hlnvawqg.jpg,KRW,54200,True
5285,싱가포르,투어,울루빈섬 헤리티지 & 자연 당일 투어,,https://res.klook.com/image/upload/activities/tvu7eqab7pqdiccx2dau.jpg,KRW,115000,True
5286,싱가포르,이벤트 - 액티비티 & 체험,[클룩 단독] 글램 피크닉 8인 세트 (도심 또는 해변 선택),,https://res.klook.com/image/upload/activities/dks1gp2rbgact4tpvjvm.jpg,KRW,78400,True
5287,싱가포르,어트랙션,싱가포르 아시아 문명 박물관 입장권,,https://res.klook.com/image/upload/activities/syi0ttx0wqufdueqmkmj.jpg,KRW,10900,True
5290,싱가포르,투어,차이나타운 콤플렉스 호커 워킹 투어,,https://res.klook.com/image/upload/activities/tyjwtx4q2sbjrjpcyqyr.jpg,KRW,58200,True
5339,싱가포르,투어,싱가포르 남섬 호핑 투어 (3개 또는 4개 섬),,https://res.klook.com/image/upload/activities/nm0nymu07ccvexuiom7o.jpg,KRW,21700,True
5340,싱가포르,식사 쿠폰,"포 포인츠 바이 쉐라톤 싱가포르, 리버뷰(Four Points by Sheraton Singapore, Riverview)의 포 포인츠 이터리(Four Points Eatery)",,https://res.klook.com/image/upload/activities/vryvzveic1amgzefleyl.jpg,KRW,26300,True
5346,싱가포르,액티비티 & 체험,선다우너 원데이 종이 마블링 클래스,,https://res.klook.com/image/upload/activities/ekilenynlvddogd7ppyr.jpg,KRW,76900,True
5347,싱가포르,투어,싱가포르 삼수이 여성 투어,,https://res.klook.com/image/upload/activities/jqmaq4pj1olffw9o6g6w.jpg,KRW,71100,True
5381,싱가포르,투어,싱가포르 막노동꾼 & 양반 & 경제 투어,,https://res.klook.com/image/upload/activities/o5ltta8cgvnrghygasoq.jpg,KRW,75900,True
5382,싱가포르,투어,싱가포르 드래곤 투스: 건물들의 전쟁,,https://res.klook.com/image/upload/activities/n9h02al6e121po35ydce.jpg,KRW,65000,True
5385,싱가포르,투어,말라야의 음지와 양지 투어,,https://res.klook.com/image/upload/activities/nvw5mu26aajy72zb47ii.jpg,KRW,75800,True
5387,싱가포르,투어,추억을 포장하세요! 향긋하고 지속 가능한 전통,,https://res.klook.com/image/upload/activities/gfon9inakcki67km33oa.jpg,KRW,81200,True
5396,싱가포르,액티비티 & 체험,우비 바리스타 원데이 클래스,,https://res.klook.com/image/upload/activities/eic3jz3pbj4bzwsiwv4o.jpg,KRW,186700,True
5407,싱가포르,투어,싱가포르 쥬얼 하이스트 게임 투어,,https://res.klook.com/image/upload/activities/izqe0d4bba4knvknnyta.jpg,KRW,88000,True
5439,싱가포르,액티비티 & 체험,쥬얼 창이공항 창이 라운지 서비스,,https://res.klook.com/image/upload/activities/zg7xbzuk6eirobb1htus.jpg,KRW,25700,True
5444,싱가포르,투어,카통 & 주치앗 싱가포르 전통 요리 먹방 투어,,https://res.klook.com/image/upload/activities/avavzn5ndm07tttzeqoa.jpg,KRW,101500,True
5460,싱가포르,투어,싱가포르 리버 크루즈 + 씨푸드 레스토랑 디너 + 차이나타운 벽화 투어,,https://res.klook.com/image/upload/activities/sqt2fmo0naytiy2ub6iz.jpg,KRW,165900,True
5497,싱가포르,투어,싱가포르 나이트 자연 투어,,https://res.klook.com/image/upload/activities/ner7fuoxyqjsqel8admc.jpg,KRW,50800,True
5498,싱가포르,투어,싱가포르 숨겨진 모래톱 & 해초 목초지 체험 by The Untamed Paths,,https://res.klook.com/image/upload/activities/yklkowgw2vsiiz5kwkv6.jpg,KRW,30500,True
5515,싱가포르,액티비티 & 체험,라떼아트 원데이 클래스 (BonCafe Singapore),,https://res.klook.com/image/upload/activities/jd8sxsnozjtypo4qqnaw.jpg,KRW,162400,True
5524,싱가포르,액티비티 & 체험,싱가포르 어드벤처 HQ 티켓 (홈팀 NS 카티브),,https://res.klook.com/image/upload/activities/h6jzwdrwxxddasxczucm.jpg,KRW,63600,True
5525,싱가포르,액티비티 & 체험,카팁 T-플레이 이용권,,https://res.klook.com/image/upload/activities/dj4mmnppwgqmi0nrloab.jpg,KRW,22400,True
5545,싱가포르,투어,싱가포르 가든스 바이 더 베이 & 마리나 베이 샌즈 워킹 투어 (씨푸드 런치/디너 포함) ,,https://res.klook.com/image/upload/activities/hsyxxsmizogfd2jrkwzm.jpg,KRW,166400,True
5622,싱가포르,액티비티 & 체험,피자/파스타 만들기 원데이 클래스 (The Secret Pizza Club),,https://res.klook.com/image/upload/activities/fzur2xxahvrg92putoe6.jpg,KRW,112800,True
5623,싱가포르,액티비티 & 체험,선다우너 칵테일 만들기 체험,,https://res.klook.com/image/upload/activities/tarzxjrkyzxnjw6lecjf.jpg,KRW,112200,True
5662,싱가포르,액티비티 & 체험,싱가포르 미니어처 푸드 원데이 클래스,,https://res.klook.com/image/upload/activities/ohtgihpuqkd0xnozyutr.jpg,KRW,167500,True
5689,싱가포르,액티비티 & 체험,아트 재밍 원데이 클래스 (180분 / 무제한 음료 제공),,https://res.klook.com/image/upload/activities/nikndsj1ta16bo6tbbyt.jpg,KRW,53200,True
5690,싱가포르,액티비티 & 체험,싱가포르 우쿨렐레 페인팅 및 연주 원데이 클래스,,https://res.klook.com/image/upload/activities/crcoq7vs9hiw9dkbiohl.jpg,KRW,124700,True
